t,nu,eta,a,w1,w2,ref,err,err_core,err_grad,self_check
0.0082250907347792366,4.8270133736614333,0.017848901896498567,0.32877271395501101,0.01172003147182077,0.99995509615131195,7.3694815630401864,1.9320787678128611e-16,3.1372903042044634e-16,nan,nan
0.19555034551320893,-1.7984663151460349,0.033618407866542022,1.4695573260481509,0.32673881155055801,0.99482383169057909,1.5085466439499926,2.3555701942717977e-16,2.3555701942717977e-16,nan,nan
23.00137453363439,-1.1246738947405071,0.0019940330132633016,3.3847491866463515,0.00094863733669479054,0.0027408670437106325,3.8411315581013078e-14,6.8049371863573139e-16,6.8049371863573139e-16,8.0060521800342932e-16,0
0.051725210365604866,-3.0068488812763583,0.063316040469023088,1.4343706989202514,0.098041000161115305,0.97020706828081205,2.6638494845732472,4.6903082229899134e-16,1.3561167649375722e-16,nan,nan
4.4910440887824024,9.826800752079226,0.049004782126623583,5.949249826092128,0.043379158761520209,0.99995089679557103,1.4751927582264453e-98,4.5884580154512624e-13,5.6475419788241522e-15,nan,nan
2.0315935022877238,-8.7579260099882266,0.0035750579595924506,2.3939017082676481,0.1849303580138543,0.72083236226655212,3.7852447646254068e-30,1.1285080943625984e-13,7.464263755746733e-15,nan,nan
0.38709703727458872,-6.8286395960295065,0.0059882592277352405,0.46736392975902885,0.4227807329516356,0.99970300164271098,1.6047433914300776e-06,3.4827726184497936e-15,3.2188572311742424e-15,nan,nan
1.4791543353081262,-5.6224301500587099,0.00036631151589133125,0.6096359653822101,0.081571305864158991,0.79927288255458351,8.3007060117829544e-18,8.3115113184333562e-16,8.3115113184333562e-16,1.1730227359773764e-15,nan
6.559568474212818,2.5325592464676703,0.054014110581782522,2.0729837178102364,0.35086308276590411,0.99998917432563506,1.792795269252828e-14,1.6078055404404047e-15,1.6078055404404047e-15,nan,nan
0.80216898030567074,4.3556565949327748,0.00026856237497667625,3.3190466889626045,0.37361225822298494,0.99967591235152864,5.2576247064667587e-08,4.1454354666749463e-15,2.5979663804283621e-16,nan,nan
0.12717445217599854,3.0231254686097948,0.0097852799821315627,2.365326390962966,0.2920907545675665,0.99997470640695552,0.0047690447730595635,1.726724138438132e-15,6.3762829069944587e-16,nan,nan
5.3503345352911129,2.7656000081103187,0.051711988055844947,2.9417875322717317,0.0012739403414841308,0.0089564932455366824,4.5299963007373764e-13,1.6309542092275675e-14,1.6420992730603851e-14,nan,nan
46.321814957585936,-1.7601927341141028,0.0032793862949829717,5.1253608126839394,0.0004699941748802277,0.99922646841986151,4.0128058581272647e-34,1.1606819864307432e-15,1.3738208068641481e-15,5.8143999781735345e-15,0
51.714384890180369,3.3642639546949447,0.00022848686907800712,5.2845961638239318,7.1687688295861312e-05,0.59948768047920364,1.5451416169108271e-134,2.8430816780886692e-14,2.6532777871791104e-14,nan,nan
7.2558300004232352,-8.6793454403748242,0.10957154962283915,1.4525601644981356,6.5932297989212133e-06,0.9171155510423995,7.681504733620157e-114,1.4729430204246302e-14,1.4541621570514054e-14,nan,nan
0.54010639578250819,-5.7334972260423971,0.041942754446947179,0.61683838947779634,0.38616110786309593,0.48660820747244421,4.8397073836856687e-06,9.6238663619561599e-16,9.6238663619561599e-16,nan,nan
1.3279821399275975,-3.2146230934539233,0.05125914131757249,5.5459348786342071,0.010072006010685895,0.12751783065576233,0.00048913307512829746,1.0826240647126427e-14,1.8666076068061706e-16,nan,nan
0.11123904049534593,8.612115533865623,0.00021716356932813881,0.28469091791637685,0.095159475666626567,0.096112475242669179,0.00016778725243725331,2.5210369244770263e-16,9.0559511239574366e-17,2.3419723299045168e-16,nan
1.4470995604821126,9.9934113337921175,0,3.4984762382050647,2.1374330831992276e-05,0.99994179606728151,2.6675267986661648e-35,6.6705489749125356e-13,6.1267714948322178e-14,nan,nan
62.682653979915735,3.2995173500987818,0.0022731664548034684,5.828463004575835,0.001015541273405993,0.96870451891683051,6.4147754323491566e-156,7.2900856751199298e-15,7.2900856751199298e-15,nan,nan
