"t","a","v","w","sv","sw","wienr","dv","dsv","da","dw","dsw"
2.71461949341465,0.6,-0.2,0.7,2,0.2,1.43778871219456e-16,1.54388737443757e-18,-6.57916170371982e-17,1.73705232711291e-14,-3.15319860771481e-16,-2.4558937709847e-17
2.90053421900375,1,-3,0.5,0.5,0.2,1.80849351937008e-09,8.59167750475177e-09,1.88890490001294e-08,4.98141106147176e-08,3.16927747002639e-09,-1.99109870174051e-10
1.57000703727826,1.5,-3,0.3,1,0.05,0.0025355946916346,0.00420165631134512,0.00541363064908167,0.00928822200265748,0.0108783193847273,4.47307462167739e-05
1.67096798787825,1,-0.2,0.5,1,0.05,0.000541242992415419,-3.36099428725495e-05,-0.000336500833406929,0.0079145606053497,0.000141566750741563,-2.12692678795614e-05
0.532973695930559,1,-1,0.3,1,0.05,0.155778591270462,0.023608274339598,-0.0505684086168731,0.549787194109189,0.486729295425651,-0.00302712931878057
0.535561013303231,1,1.5,0.7,1,0.2,0.0576740161997554,-0.0561124252796404,0.0345566934050148,0.167898420732821,-0.160726131831399,-0.00634800996459323
2.36968169353204,1,1.5,0.5,1,0.05,5.37261412222103e-06,-6.46442457777847e-06,3.99999276024004e-06,0.000114111690555349,-1.5912168377274e-06,-2.12429915332721e-07
2.26578458797885,2.5,-1,0.3,2,0.05,0.0233118387799121,0.00350750653842589,-0.0094415615059974,0.0185924296558379,0.0752489982839948,-0.000221608888821695
2.36343337767758,0.6,-1,0.5,0.5,0.05,3.40358183615853e-14,4.4145300787937e-14,3.34689314209249e-15,3.57362688897323e-12,1.3771310130405e-14,-1.3689592647611e-15
1.98034699794371,1,-1,0.7,1,0.2,8.10212488139611e-05,3.49645250636966e-05,-3.87176079449578e-05,0.00145359753030106,-0.000141223566234642,-1.61273933936959e-05
1.16540797211928,0.6,0,0.5,1,0.4,6.54171424880277e-07,-9.08203085144842e-08,-3.38828266215802e-07,3.27021991563984e-05,4.71338658294411e-08,-2.17741730520186e-07
0.0752725539612584,2.5,1.5,0.7,0.5,0.05,6.95777105307801e-09,-1.25379664626448e-08,1.10426850297785e-08,-1.12047897230186e-07,-4.06320614685123e-07,8.60937440823956e-08
2.86822218338493,0.6,0.5,0.3,0.5,0.05,3.49439674213848e-17,-3.28543397734835e-17,-1.3740457882381e-17,4.46037550275127e-15,7.42220522498929e-17,-1.53208328961024e-18
2.52391763621708,1.5,-0.2,0.3,0.5,0.05,0.00362684515054722,0.000120037180834816,-0.00280394053954773,0.0221422491524394,0.0093180381940433,-0.000122918422051695
0.67960356582189,2.5,0.5,0.3,0.5,0.05,0.233493953234412,-0.217498185550052,0.0335908735674935,-0.00272472025544999,-0.0199746415556255,-0.0184699659152415
1.50940499095013,0.6,-3,0.5,2,0.4,1.41502060355757e-09,8.49602070290461e-10,4.13512250760888e-10,9.33085709865742e-08,4.39433502009904e-10,-4.64286475507656e-10
1.92692055603256,2.5,1.5,0.3,2,0.05,0.0240249666323387,-0.0100477591164739,-0.00222775360996098,0.0133674930961709,0.0627075661948796,-0.000565606395528592
2.76721960965078,1.5,-0.2,0.7,1,0.4,0.00150314996821164,-0.000182854198942666,-0.0010790785661602,0.0104928542598177,-0.00286313308177607,-0.000593063347109926
0.0846449202508666,1,0.5,0.7,2,0.2,0.88093930135597,-0.477561231121187,0.409429719537782,-2.97495307341952,-4.3866206845869,0.202190792117232
0.838838605582714,1.5,0,0.3,2,0.05,0.095201458529807,-0.00985587069879921,-0.0346261036222446,0.124993831983436,0.272412948967215,-0.00195175366275391
1.33493770011701,0.6,-3,0.3,2,0.4,1.2801866907043e-08,7.68058550694297e-09,3.82741519838357e-09,7.4083244720017e-07,3.29084930146219e-08,-3.47585532963273e-09
2.49692792947171,1,1.5,0.7,1,0.2,2.12299962138036e-06,-2.69371618584164e-06,1.90252036842126e-06,4.77350793762963e-05,-5.31199077133187e-06,-3.0247660402768e-07
2.61928491357248,2.5,1.5,0.3,0.5,0.05,0.00357252014243544,-0.0101014471738747,0.011454647339388,0.00228648838117724,0.00102025714597629,-0.00021034708623237
0.790653430460952,1,4,0.7,0.5,0.4,2.65687560837094e-05,-8.42248390655826e-05,0.000124821144986325,0.000100202865604991,-0.000130246051180524,1.0976768321101e-05
1.00685683273477,2.5,0,0.5,1,0.4,0.223499230302676,-0.140745589030786,-0.0190793480323685,0.0252102542747231,0.0916588221700325,-0.0586233389353885
0.953401545167435,0.6,0.5,0.3,0.5,0.05,1.13280217489851e-05,-6.00964194328819e-06,-2.76633419569245e-06,0.000454477174860181,2.33671064883542e-05,-5.07868458904062e-07
0.593632003548555,0.6,0,0.7,2,0.2,0.00122543448529219,-0.000151060759285501,-0.00039365206203461,0.029576383231122,-0.00245308281492334,-0.000220967587086641
2.05593332861317,0.6,-3,0.5,1,0.2,1.86883473104428e-13,3.5876303458286e-13,5.6301734204541e-13,1.70345635359591e-11,1.17122867901824e-13,-2.93153841889081e-14
2.31069613725413,1.5,1.5,0.5,1,0.05,0.00170584120651138,-0.00217226849931877,0.0015757139754297,0.0090592508048506,-0.000578552871533675,-6.45364988501995e-05
2.06229006998474,1.5,0,0.3,2,0.05,0.00420913194575463,-0.000205153367078378,-0.00185698025876646,0.0200197235764177,0.0108343506673964,-0.000131244376441637
0.666935836931225,2.5,-0.2,0.7,1,0.2,0.302224475302868,-0.289612620620705,0.158820280950282,-0.171110393100102,-0.692600694125798,-0.0228550313378539
2.15023409489077,1.5,-0.2,0.7,1,0.2,0.00701863011669553,-0.00136206464054077,-0.00452116192740649,0.0367057172991711,-0.0120838878970305,-0.00136441539711282
1.83562964719022,0.6,0.5,0.5,1,0.2,5.34965300073708e-11,-2.29735215642589e-11,-2.4757075873493e-11,4.30683483272253e-09,-2.18985925123434e-12,-8.74652984190624e-12
1.05464965486899,1,0,0.7,1,0.05,0.0109585875585595,-0.00373132923327417,-0.0043539985426327,0.0947618835354639,-0.0212934086576722,-0.00049444897024839
0.171452446770854,0.6,1.5,0.5,1,0.2,0.454431706430329,-0.215662793318253,0.0362304318508497,1.81425971494972,-0.27504706839459,-0.0700980304729357
1.23516990275821,1.5,0.5,0.7,1,0.05,0.0474331142744417,-0.0353755277101956,0.000175587838003939,0.115893165166704,-0.0909747916310724,-0.00205565350382714
0.283225954324007,1,-3,0.3,1,0.4,0.464837900440668,0.1780214966352,-0.0314825129574425,0.901662883350634,1.98876189762303,0.0953759094287523
0.972030318854377,1,0,0.5,2,0.05,0.0129833385133292,-0.00132827618976433,-0.00489161125371019,0.101248907751811,0.00530208528131042,-0.00048089736757146
1.00897401062539,0.6,-1,0.7,0.5,0.4,5.45033092065082e-06,2.62895383621662e-06,-1.55433188824782e-06,0.000236349686134407,-1.01704652884739e-05,-2.2564822383264e-06
0.281181048892904,1,0,0.3,1,0.2,0.592875109002022,-0.142496277420523,-0.094703167109345,0.670579893022217,1.40204935515595,-0.0902980068169673
0.49314832331147,2.5,-3,0.3,2,0.2,0.421771373313919,0.0981834219963762,-0.0923612575008924,0.229168447117108,1.88459850614064,0.037683925418755
0.49965395530453,2.5,-1,0.7,2,0.2,0.669596903518987,-0.277933017768325,0.0106498462481142,-0.117152173404455,-0.456404771930387,-0.073277147701104
2.74459962316323,1.5,0.5,0.7,0.5,0.4,0.00129436038117216,-0.00182056850955799,0.000232836770447954,0.00853824889634936,-0.00318622001417796,-0.000379141991058695
2.12164605223807,1.5,1.5,0.3,1,0.2,0.00231628966674056,-0.00270203808719076,0.00157948366230627,0.0110500918647159,0.00418772909886001,-0.000437455988123183
2.4706175500527,2.5,-3,0.3,1,0.2,0.0026806619722684,0.00511427141464474,0.0078532709340708,0.00304758901458347,0.0130040490070745,0.000481368166173313
2.01341111757793,1,-0.2,0.3,2,0.4,3.94125593978737e-05,3.02731592124987e-07,-1.75138691256985e-05,0.000706788778902994,9.53749457057746e-05,-1.17966448335124e-05
0.687746085948311,1.5,-3,0.3,1,0.4,0.080917323994228,0.0727493445520996,0.0330767826890958,0.12551956051872,0.385544541570597,0.030659865004067
1.41603408823721,1,-3,0.5,0.5,0.2,6.92806650352702e-05,0.000191392289880792,0.000228201104690499,0.000910933438093381,0.000154715412895162,-5.29548300999995e-06
