"t","a","v","w","sv","sw","wienr","err","p3","p4","p5","p6","p8"
0.678345400129911,1,1.5,0.5,0.5,0.4,0.0271945344843117,1e-13,0.0272006932043387,0.0271952481989233,0.0271946277738303,0.0271945464492204,0.0271945346846501
2.63744767231401,0.6,-3,0.5,1,0.4,4.23701309038459e-17,1e-13,4.23807033351947e-17,4.23713559810339e-17,4.23702910314191e-17,4.23701514409287e-17,4.23701312475432e-17
2.98000479170587,1,-0.2,0.5,2,0.4,3.50776488871792e-07,1.00000000105879e-13,3.5086439075075e-07,3.5078667442818e-07,3.50777820206332e-07,3.5077665962143e-07,3.50776491729359e-07
2.54052870855667,1.5,-1,0.7,2,0.4,0.00141693163495716,1.00000650521303e-13,0.00141738361795251,0.00141698400978916,0.00141693848079604,0.0014169325129672,0.00141693164965082
2.73578782021068,1,-3,0.7,2,0.2,4.56323451120956e-07,1.00000000211758e-13,4.56460918132315e-07,4.56340079902725e-07,4.56325533126514e-07,4.56323719624801e-07,4.56323455589736e-07
1.44024571040645,1.5,4,0.7,0.5,0.05,4.35587490098753e-07,1.0000000005294e-13,4.35590997577854e-07,4.35617803920697e-07,4.35660803740706e-07,4.35664868957398e-07,4.35665447526622e-07
0.712034303613473,1,4,0.3,2,0.4,0.00622046948125495,1.00000867361738e-13,0.00622244667733672,0.00622069859951933,0.00622049942904457,0.00622047332219373,0.00622046954553149
0.427053236938082,0.6,-1,0.3,2,0.4,0.0118356162958356,1.00001734723476e-13,0.0118379668083789,0.0118358886769964,0.0118356518985153,0.0118356208620437,0.011835616372253
0.87506636158796,2.5,0,0.5,2,0.4,0.227718205860228,1.55400128928795e-13,0.227747992368362,0.227721659034681,0.227718657243231,0.227718263752551,0.227718206829084
2.4575128778466,2.5,1.5,0.5,2,0.2,0.0188550726033369,1e-13,0.018858574567399,0.0188554963285195,0.0188551256574483,0.0188550794454352,0.0188550727172121
0.219958328828216,1.5,4,0.5,1,0.4,0.0229857986523964,1.31044611326081e-13,0.0229723698284907,0.0229842443564175,0.0229855955195531,0.0229857726001366,0.0229857982164008
2.41834628611105,0.6,4,0.7,0.5,0.05,4.61361681966608e-20,1e-13,4.61364854858052e-20,4.61363713017397e-20,4.61361880374085e-20,4.61361707049956e-20,4.61361682381231e-20
0.357944114331622,1,0.5,0.7,0.5,0.05,0.302652147287797,1e-13,0.302667535364551,0.30266199558135,0.302653109021065,0.302652268867356,0.3026521492949
2.31148775500478,0.6,0.5,0.5,0.5,0.2,9.0407294031512e-14,1e-13,9.04303517150476e-14,9.04100831961829e-14,9.04076432483638e-14,9.04073390679248e-14,9.04072947810726e-14
0.949191170767881,2.5,0.5,0.3,2,0.05,0.12515628824516,1e-13,0.12516075814299,0.125159148958893,0.125156567608466,0.125156323562161,0.125156288828973
2.31939789166208,1,1.5,0.7,2,0.4,6.10285290595507e-06,1.00000000847033e-13,6.10446759106017e-06,6.10304000554664e-06,6.10287736137369e-06,6.10285604247247e-06,6.10285295844511e-06
1.64493439268554,0.6,0.5,0.7,1,0.4,5.79224823374208e-10,1.00000000000207e-13,5.79370962219636e-10,5.79241756844698e-10,5.79227036711981e-10,5.79225107244651e-10,5.79224828124774e-10
1.11899307010463,0.6,-3,0.3,1,0.4,1.23555668247139e-07,1.0000000002647e-13,1.23572164192935e-07,1.23557580099307e-07,1.23555918147593e-07,1.23555700298088e-07,1.23555668783515e-07
0.323042902722955,1,-1,0.5,1,0.2,0.776763809726272,1.00111022302463e-13,0.776929106630677,0.776783807726683,0.776766313611687,0.776764132633535,0.776763815095367
2.29127800280694,1.5,-0.2,0.3,0.5,0.05,0.00617920816202715,1e-13,0.00617953259681194,0.00617941579826669,0.00617922843868679,0.00617921072539366,0.00617920820440121
2.29441884330008,2.5,-0.2,0.3,2,0.2,0.0235991414470455,1.00003469446952e-13,0.0236014135656379,0.0235994164073972,0.0235991758752038,0.0235991458871421,0.0235991415210281
2.71461949341465,0.6,-0.2,0.7,2,0.2,1.43778871219456e-16,1e-13,1.43817004097075e-16,1.43783483936254e-16,1.43779448753608e-16,1.43778945700578e-16,1.43778872459059e-16
2.90053421900375,1,-3,0.5,0.5,0.2,1.80849351937008e-09,1.00000000000414e-13,1.80880741861602e-09,1.80853150399564e-09,1.80849827543782e-09,1.80849413273507e-09,1.80849352957854e-09
